_id	datetime	datetime_from	datetime_to	destination_port_name	event	source_id	source_name	time_in_port	vessel_callsign	vessel_flag	vessel_imo	vessel_length	vessel_mmsi	vessel_name	vessel_type
5cac9963c81d023d28365548	20/03/2019 10:27				Arrival	1	vesseltracker					10	563041161	SC0542A	
5cac9963c81d023d28365549	20/03/2019 10:27				Departure	1	vesseltracker				9007752	182	564467000	AKROTIRI	oil_and_chemical_tanker>crude_oil_tanker
5cac9963c81d023d2836554a	20/03/2019 10:27				Arrival	1	vesseltracker					10	563040579	YORK 202	
5cac9963c81d023d2836554b	20/03/2019 10:26				Arrival	1	vesseltracker					10	563040775	CAST ELEGANCE	
5cac9963c81d023d2836554c	20/03/2019 10:25				Arrival	1	vesseltracker					25	563013860	GP-45	passenger_ship
5cac9963c81d023d2836554d	20/03/2019 10:25				Arrival	1	vesseltracker					0	563066740	KSE SPEEDER	
5cac9963c81d023d2836554e	20/03/2019 10:25				Arrival	1	vesseltracker					20	563038560	SUPERLITE 88	
5cac9963c81d023d2836554f	20/03/2019 10:23				Arrival	1	vesseltracker					10	563040571	DOVE SURVEY	
5cac9963c81d023d28365550	20/03/2019 10:23				Arrival	1	vesseltracker					0	563066890	CAST JEWEL	
5cac9963c81d023d28365551	20/03/2019 10:23				Departure	1	vesseltracker					10	563040572	YORK96	
5cac9963c81d023d28365552	20/03/2019 10:22				Arrival	1	vesseltracker					22	563023740	DM 111	passenger_ship
5cac9963c81d023d28365553	20/03/2019 10:22				Arrival	1	vesseltracker				9732125	39	565518000	HORIZON 8	passenger_ship
5cac9963c81d023d28365554	20/03/2019 10:21				Arrival	1	vesseltracker				9797101	35	564425000	QUEEN STAR 5	passenger_ship
5cac9963c81d023d28365555	20/03/2019 10:21				Arrival	1	vesseltracker					0	563037460	E.T.OCEAN 13	
5cac9963c81d023d28365556	20/03/2019 10:21				Arrival	1	vesseltracker					13	563066780	KENKI 35	
5cac9963c81d023d28365557	20/03/2019 10:20				Departure	1	vesseltracker					18	563068250	FEI HE SC4384F	
5cac9963c81d023d28365558	20/03/2019 10:20				Departure	1	vesseltracker					0	563009070	E.T. HARBOUR 25	
5cac9963c81d023d28365559	20/03/2019 10:19				Arrival	1	vesseltracker					13	563013880	PILOT GP47	passenger_ship
5cac9963c81d023d2836555a	20/03/2019 10:19				Departure	1	vesseltracker					10	563040390	KANLIAN 3	
5cac9963c81d023d2836555b	20/03/2019 10:19				Arrival	1	vesseltracker					0	563040040	KENKI 22	
5cac9963c81d023d2836555c	20/03/2019 10:19				Departure	1	vesseltracker				9204025	32	564759000	PENGUIN TEKONG	passenger_ship
5cac9963c81d023d2836555d	20/03/2019 10:18				Arrival	1	vesseltracker					10	563040619	SUN 58	
5cac9963c81d023d2836555e	20/03/2019 10:18			Chennai	Departure	1	vesseltracker				9349502	306	636017671	AL KHARJ	container_ship
5cac9963c81d023d2836555f	20/03/2019 10:17				Departure	1	vesseltracker					0	563040065	KENKI 27	
5cac9963c81d023d28365560	20/03/2019 10:17				Departure	1	vesseltracker					33	525066088	BUANA JAYA 10	
5cac9963c81d023d28365561	20/03/2019 10:17				Arrival	1	vesseltracker					32	312471000	NAUTICAL RIVER	
5cac9963c81d023d28365562	20/03/2019 10:17				Departure	1	vesseltracker					53	564269000	LITA RANGER	passenger_ship>passenger_landing_craft
5cac9963c81d023d28365563	20/03/2019 10:16				Departure	1	vesseltracker				9692521	45	563022710	STAR 1	service_ship
5cac9963c81d023d28365564	20/03/2019 10:16				Departure	1	vesseltracker				9788851	199	352409000	TRANS HARMONY 2	ro_ro_cargo_ship>vehicles_carrier
5cac9963c81d023d28365565	20/03/2019 10:15				Arrival	1	vesseltracker					10	563040344	SC 4774D	
5cac9963c81d023d28365566	20/03/2019 10:15				Arrival	1	vesseltracker					10	563040410	KANLIAN 39	
5cac9963c81d023d28365567	20/03/2019 10:15				Arrival	1	vesseltracker				9087128	84	563546000	MARINE PRESTIGE	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d28365568	20/03/2019 10:15				Departure	1	vesseltracker					9	563036630	GP02	
5cac9963c81d023d28365569	20/03/2019 10:13				Arrival	1	vesseltracker					24	563068420	SEA GOLF	
5cac9963c81d023d2836556a	20/03/2019 10:13				Arrival	1	vesseltracker					30	563024520	E.T. OCEAN 22	tug
5cac9963c81d023d2836556b	20/03/2019 10:13				Departure	1	vesseltracker					0	563027320	SP1400	
5cac9963c81d023d2836556c	20/03/2019 10:12				Arrival	1	vesseltracker					18	563023710	DM 99	passenger_ship
5cac9963c81d023d2836556d	20/03/2019 10:12				Arrival	1	vesseltracker				9848388	39	563067800	MAJESTIC WISDOM	passenger_ship
5cac9963c81d023d2836556e	20/03/2019 10:11				Departure	1	vesseltracker					0	563040039	KENKI 21	
5cac9963c81d023d2836556f	20/03/2019 10:11				Departure	1	vesseltracker					33	525018419	TB. MAJU DAYA 57	
5cac9963c81d023d28365570	20/03/2019 10:11				Departure	1	vesseltracker					10	563047020	FEI OU	
5cac9963c81d023d28365571	20/03/2019 10:10				Departure	1	vesseltracker					25	525012045	SURYA INDAH	
5cac9963c81d023d28365572	20/03/2019 10:10			Penang	Arrival	1	vesseltracker				9305879	207	525125003	MERATUS JAYAKARTA	container_ship
5cac9963c81d023d28365573	20/03/2019 10:10				Departure	1	vesseltracker					18	563023690	DM 66	passenger_ship
5cac9963c81d023d28365574	20/03/2019 10:10				Departure	1	vesseltracker					10	563040578	YORK 91	
5cac9963c81d023d28365575	20/03/2019 10:10				Arrival	1	vesseltracker					0	563021670	SC 4507 E	other
5cac9963c81d023d28365576	20/03/2019 10:10				Departure	1	vesseltracker					15	563019660	CKL X	
5cac9963c81d023d28365577	20/03/2019 10:10				Departure	1	vesseltracker					23	525223100	BUDI JASA 07	
5cac9963c81d023d28365578	20/03/2019 10:09				Arrival	1	vesseltracker					10	563040786	CAST INNOVATION	
5cac9963c81d023d28365579	20/03/2019 10:09				Arrival	1	vesseltracker					18	563068250	FEI HE SC4384F	
5cac9963c81d023d2836557a	20/03/2019 10:09			Singapore	Departure	1	vesseltracker				9343297	27	563920000	STAR VOYAGER	tug
5cac9963c81d023d2836557b	20/03/2019 10:09				Arrival	1	vesseltracker					15	563033510	SC4721C	
5cac9963c81d023d2836557c	20/03/2019 10:08				Departure	1	vesseltracker					10	563040579	YORK 202	
5cac9963c81d023d2836557d	20/03/2019 10:08				Departure	1	vesseltracker					0	563040038	KENKI 20	
5cac9963c81d023d2836557e	20/03/2019 10:07				Arrival	1	vesseltracker					37	677051500	SSE ANGELINA	service_ship>search_and_rescue_vessel
5cac9963c81d023d2836557f	20/03/2019 10:07				Arrival	1	vesseltracker					10	563040390	KANLIAN 3	
5cac9963c81d023d28365580	20/03/2019 10:06				Departure	1	vesseltracker					0	563040040	KENKI 22	
5cac9963c81d023d28365581	20/03/2019 10:06				Arrival	1	vesseltracker					15	563028540	SSE JESSICA	
5cac9963c81d023d28365582	20/03/2019 10:06				Departure	1	vesseltracker					0	563066930	KSE BULL	
5cac9963c81d023d28365583	20/03/2019 10:05				Departure	1	vesseltracker					0	563020940	E.T. OCEAN 19	tug
5cac9963c81d023d28365584	20/03/2019 10:05				Departure	1	vesseltracker					15	563026780	SC4614D	
5cac9963c81d023d28365585	20/03/2019 10:05				Arrival	1	vesseltracker					33	563016460	SSE LUCY	tug
5cac9963c81d023d28365586	20/03/2019 10:05				Arrival	1	vesseltracker				9261126	33	563002940	WAVEMASTER 6	passenger_ship
5cac9963c81d023d28365587	20/03/2019 10:05				Departure	1	vesseltracker					10	563040110	YORK ACE	
5cac9963c81d023d28365588	20/03/2019 10:05				Arrival	1	vesseltracker				9149627	30	564330000	ASEAN RAIDER I	passenger_ship
5cac9963c81d023d28365589	20/03/2019 10:05				Departure	1	vesseltracker					9	563031960	WIS WARRIOR	
5cac9963c81d023d2836558a	20/03/2019 10:04				Departure	1	vesseltracker					15	563038730	SEA FALCON 3	
5cac9963c81d023d2836558b	20/03/2019 10:04				Departure	1	vesseltracker					24	563066170	OPL EXPRESS 3	
5cac9963c81d023d2836558c	20/03/2019 10:04				Arrival	1	vesseltracker					15	563021450	GP56	service_ship>pilot_vessel
5cac9963c81d023d2836558d	20/03/2019 10:03				Arrival	1	vesseltracker				9058256	28	563001380	AN LAI	tug
5cac9963c81d023d2836558e	20/03/2019 10:03				Departure	1	vesseltracker					15	563010220	EH MERDEKA	
5cac9963c81d023d2836558f	20/03/2019 10:02				Arrival	1	vesseltracker					53	564269000	LITA RANGER	passenger_ship>passenger_landing_craft
5cac9963c81d023d28365590	20/03/2019 10:02				Arrival	1	vesseltracker					10	563040615	COASTLINK 6	
5cac9963c81d023d28365591	20/03/2019 10:02				Arrival	1	vesseltracker					0	563027320	SP1400	
5cac9963c81d023d28365592	20/03/2019 10:02				Departure	1	vesseltracker					32	563037790	VENUS 7	
5cac9963c81d023d28365593	20/03/2019 10:02				Departure	1	vesseltracker				9103958	33	566501000	BATAMFAST 20	passenger_ship
5cac9963c81d023d28365594	20/03/2019 10:01				Departure	1	vesseltracker					10	563040344	SC 4774D	
5cac9963c81d023d28365595	20/03/2019 10:01				Departure	1	vesseltracker					10	563040757	SC4310B	
5cac9963c81d023d28365596	20/03/2019 10:01				Departure	1	vesseltracker					13	563066780	KENKI 35	
5cac9963c81d023d28365597	20/03/2019 10:00				Arrival	1	vesseltracker					0	563040039	KENKI 21	
5cac9963c81d023d28365598	20/03/2019 10:00				Departure	1	vesseltracker					10	563040382	SC 1494C	
5cac9963c81d023d28365599	20/03/2019 09:59				Arrival	1	vesseltracker				9692521	45	563022710	STAR 1	service_ship
5cac9963c81d023d2836559a	20/03/2019 09:59				Departure	1	vesseltracker					0	563038980	CAST NANYANG	
5cac9963c81d023d2836559b	20/03/2019 09:58				Departure	1	vesseltracker					20	563027970	DM 55	
5cac9963c81d023d2836559c	20/03/2019 09:58				Arrival	1	vesseltracker				9368027	90	565124000	SPRING	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836559d	20/03/2019 09:57				Departure	1	vesseltracker				9832169	32	563055600	MAJU LOYALTY	tug
5cac9963c81d023d2836559e	20/03/2019 09:57			Batam	Departure	1	vesseltracker				9764609	39	564346000	HORIZON 6	passenger_ship
5cac9963c81d023d2836559f	20/03/2019 09:57				Arrival	1	vesseltracker				8858946	33	563428000	MARINA PHEVOS	tug
5cac9963c81d023d283655a0	20/03/2019 09:56				Arrival	1	vesseltracker					10	563047070	SEA FALCON	
5cac9963c81d023d283655a1	20/03/2019 09:55				Departure	1	vesseltracker					10	563040390	KANLIAN 3	
5cac9963c81d023d283655a2	20/03/2019 09:55				Arrival	1	vesseltracker					0	563066930	KSE BULL	
5cac9963c81d023d283655a3	20/03/2019 09:55				Arrival	1	vesseltracker					0	563038470	GP36	
5cac9963c81d023d283655a4	20/03/2019 09:54				Arrival	1	vesseltracker					30	563015540	MARINA MEGA	tug
5cac9963c81d023d283655a5	20/03/2019 09:54				Arrival	1	vesseltracker					10	563040658	SR3548C	
5cac9963c81d023d283655a6	20/03/2019 09:54				Arrival	1	vesseltracker					0	563040038	KENKI 20	
5cac9963c81d023d283655a7	20/03/2019 09:54			Laem Chabang 	Arrival	1	vesseltracker				9236561	211	563181000	RACHA BHUM	container_ship
5cac9963c81d023d283655a8	20/03/2019 09:53				Arrival	1	vesseltracker				9122162	32	564885000	OCEAN FLYTE	passenger_ship
5cac9963c81d023d283655a9	20/03/2019 09:53				Arrival	1	vesseltracker				9224439	273	636011490	SCF ALTAI	oil_and_chemical_tanker>crude_oil_tanker
5cac9963c81d023d283655aa	20/03/2019 09:53			Singapore	Departure	1	vesseltracker				9710921	45	565243000	AYER CHOMEL	other_tanker>water_tanker
5cac9963c81d023d283655ab	20/03/2019 09:53			Ningbo	Arrival	1	vesseltracker				9700251	186	249510000	QUEEN ESTHER	container_ship
5cac9963c81d023d283655ac	20/03/2019 09:52				Arrival	1	vesseltracker				9456484	26	563009850	NOBLE VALOUR	tug
5cac9963c81d023d283655ad	20/03/2019 09:52				Departure	1	vesseltracker					0	563027320	SP1400	
5cac9963c81d023d283655ae	20/03/2019 09:51				Departure	1	vesseltracker					10	563040543	KANLIAN 37	
5cac9963c81d023d283655af	20/03/2019 09:51				Arrival	1	vesseltracker					10	563040561	YORK 206	
5cac9963c81d023d283655b0	20/03/2019 09:51				Departure	1	vesseltracker					10	563044460	KM 7	
5cac9963c81d023d283655b1	20/03/2019 09:51				Arrival	1	vesseltracker				8844191	33	564215000	MARINA SWIFT	tug
5cac9963c81d023d283655b2	20/03/2019 09:50				Departure	1	vesseltracker				9471434	77	565996000	RADIANCE	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d283655b3	20/03/2019 09:50				Arrival	1	vesseltracker					13	563013890	GP 48	passenger_ship
5cac9963c81d023d283655b4	20/03/2019 09:50				Departure	1	vesseltracker				9771614	33	563004100	MAJESTIC 9	passenger_ship
5cac9963c81d023d283655b5	20/03/2019 09:50				Arrival	1	vesseltracker					0	563039690	CAST LION	
5cac9963c81d023d283655b6	20/03/2019 09:49				Departure	1	vesseltracker					10	563041223	SC3944Z	
5cac9963c81d023d283655b7	20/03/2019 09:49				Arrival	1	vesseltracker					29	563003850	SCDF FIRE FIGHTER 1	
5cac9963c81d023d283655b8	20/03/2019 09:48				Arrival	1	vesseltracker					16	563002123	EH ILLUMINATOR	
5cac9963c81d023d283655b9	20/03/2019 09:48				Arrival	1	vesseltracker					25	563036490	SWIFT EAGLE	
5cac9963c81d023d283655ba	20/03/2019 09:48				Arrival	1	vesseltracker					10	563040539	KANLIAN 25	
5cac9963c81d023d283655bb	20/03/2019 09:47				Arrival	1	vesseltracker				9340439	145	538007064	CHEM WOLVERINE	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d283655bc	20/03/2019 09:47			Singapore	Departure	1	vesseltracker					7	563029960	GP59	
5cac9963c81d023d283655bd	20/03/2019 09:47				Departure	1	vesseltracker					22	563000650	ORION 801	tug
5cac9963c81d023d283655be	20/03/2019 09:46				Departure	1	vesseltracker					26	525011161	TB. TERUS DAYA 25	
5cac9963c81d023d283655bf	20/03/2019 09:45				Arrival	1	vesseltracker					14	563068490	SEA FALCON 15	
5cac9963c81d023d283655c0	20/03/2019 09:45				Departure	1	vesseltracker					12	563066790	KENKI 36	
5cac9963c81d023d283655c1	20/03/2019 09:45				Arrival	1	vesseltracker					10	563040572	YORK96	
5cac9963c81d023d283655c2	20/03/2019 09:45				Departure	1	vesseltracker					0	563021670	SC 4507 E	other
5cac9963c81d023d283655c3	20/03/2019 09:44			Port Klang	Arrival	1	vesseltracker				9614397	124	352654000	APOLLO LEADER	general_cargo_ship
5cac9963c81d023d283655c4	20/03/2019 09:43				Arrival	1	vesseltracker					15	564654000	GP 43	passenger_ship
5cac9963c81d023d283655c5	20/03/2019 09:43				Arrival	1	vesseltracker					10	563040288	CKL VI	
5cac9963c81d023d283655c6	20/03/2019 09:43				Departure	1	vesseltracker					10	563040775	CAST ELEGANCE	
5cac9963c81d023d283655c7	20/03/2019 09:42				Departure	1	vesseltracker					29	563003860	SCDF FIRE FIGHTER II	service_ship>patrol_vessel
5cac9963c81d023d283655c8	20/03/2019 09:42				Arrival	1	vesseltracker					33	563019740	JOLLY ROY	
5cac9963c81d023d283655c9	20/03/2019 09:41				Arrival	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d283655ca	20/03/2019 09:41				Departure	1	vesseltracker					10	563040571	DOVE SURVEY	
5cac9963c81d023d283655cb	20/03/2019 09:41				Arrival	1	vesseltracker					15	563019670	MPA-VII	passenger_ship
5cac9963c81d023d283655cc	20/03/2019 09:41				Arrival	1	vesseltracker					0	563018040	SEASWIFT COURAGE	
5cac9963c81d023d283655cd	20/03/2019 09:40				Arrival	1	vesseltracker					14	457608000	NAUTICAL CORAL	
5cac9963c81d023d283655ce	20/03/2019 09:40				Arrival	1	vesseltracker					10	563040781	CAST POTENTIAL	
5cac9963c81d023d283655cf	20/03/2019 09:40				Arrival	1	vesseltracker				9601211	69	566065000	ARANDA	service_ship
5cac9963c81d023d283655d0	20/03/2019 09:40				Arrival	1	vesseltracker					20	563024970	SSE OLGA	tug
5cac9963c81d023d283655d1	20/03/2019 09:39			Singapore	Departure	1	vesseltracker				9830472	33	563060200	PSA THOR	tug
5cac9963c81d023d283655d2	20/03/2019 09:38				Arrival	1	vesseltracker					17	563030390	SUNRISE	
5cac9963c81d023d283655d3	20/03/2019 09:38				Arrival	1	vesseltracker					0	563033890	SEA CHARTER	
5cac9963c81d023d283655d4	20/03/2019 09:37				Arrival	1	vesseltracker					12	563066790	KENKI 36	
5cac9963c81d023d283655d5	20/03/2019 09:37				Arrival	1	vesseltracker				9579729	190	374224000	ZHONGYU 89	bulk_carrier
5cac9963c81d023d283655d6	20/03/2019 09:37				Departure	1	vesseltracker				9149603	28	564297000	JET FLYTE I	passenger_ship
5cac9963c81d023d283655d7	20/03/2019 09:37			Singapore	Departure	1	vesseltracker				9679268	32	563899000	RIGHTEOUS	tug
5cac9963c81d023d283655d8	20/03/2019 09:36				Arrival	1	vesseltracker				9626209	43	566200000	MAST	service_ship
5cac9963c81d023d283655d9	20/03/2019 09:36				Arrival	1	vesseltracker					0	563013830	GP42	
5cac9963c81d023d283655da	20/03/2019 09:36			Singapore	Departure	1	vesseltracker				8844191	33	564215000	MARINA SWIFT	tug
5cac9963c81d023d283655db	20/03/2019 09:36				Arrival	1	vesseltracker					15	563026780	SC4614D	
5cac9963c81d023d283655dc	20/03/2019 09:36				Arrival	1	vesseltracker					10	563044390	SC 6336 G	
5cac9963c81d023d283655dd	20/03/2019 09:35				Departure	1	vesseltracker					10	563047070	SEA FALCON	
5cac9963c81d023d283655de	20/03/2019 09:35				Arrival	1	vesseltracker					24	525021307	ASL ABADI 2	tug
5cac9963c81d023d283655df	20/03/2019 09:35				Departure	1	vesseltracker					24	563068420	SEA GOLF	
5cac9963c81d023d283655e0	20/03/2019 09:34				Arrival	1	vesseltracker					30	563019880	OPL 8	general_cargo_ship
5cac9963c81d023d283655e1	20/03/2019 09:33				Arrival	1	vesseltracker					18	563023690	DM 66	passenger_ship
5cac9963c81d023d283655e2	20/03/2019 09:33				Arrival	1	vesseltracker					20	563025880	SUN 88	general_cargo_ship
5cac9963c81d023d283655e3	20/03/2019 09:33				Arrival	1	vesseltracker					10	563040552	YORK BEST	
5cac9963c81d023d283655e4	20/03/2019 09:32				Arrival	1	vesseltracker					33	563027630	SSE OLIVIA	
5cac9963c81d023d283655e5	20/03/2019 09:31				Departure	1	vesseltracker					0	563027670	KENKI 28	
5cac9963c81d023d283655e6	20/03/2019 09:31			Singapore	Departure	1	vesseltracker				9717149	57	565634000	ASL TRANSPORTER 2	other>landing_craft
5cac9963c81d023d283655e7	20/03/2019 09:31				Departure	1	vesseltracker					10	563040410	KANLIAN 39	
5cac9963c81d023d283655e8	20/03/2019 09:31				Arrival	1	vesseltracker				9149639	30	564331000	ASEAN RAIDER II	passenger_ship
5cac9963c81d023d283655e9	20/03/2019 09:31				Arrival	1	vesseltracker					10	563040537	KANLIAN 13	
5cac9963c81d023d283655ea	20/03/2019 09:30				Arrival	1	vesseltracker					0	563036620	GP 01	
5cac9963c81d023d283655eb	20/03/2019 09:30				Departure	1	vesseltracker					0	563038470	GP36	
5cac9963c81d023d283655ec	20/03/2019 09:29				Arrival	1	vesseltracker					0	563021670	SC 4507 E	other
5cac9963c81d023d283655ed	20/03/2019 09:28				Departure	1	vesseltracker					0	563040038	KENKI 20	
5cac9963c81d023d283655ee	20/03/2019 09:28			Port Klang	Departure	1	vesseltracker				9205976	180	351124000	AMERICAN HIGHWAY	ro_ro_cargo_ship>vehicles_carrier
5cac9963c81d023d283655ef	20/03/2019 09:28			Singapore	Departure	1	vesseltracker				9746499	65	565643000	DAVINA	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d283655f0	20/03/2019 09:28				Arrival	1	vesseltracker				9763564	69	563036130	STL H8	service_ship>hopper_barge
5cac9963c81d023d283655f1	20/03/2019 09:27				Departure	1	vesseltracker					53	564269000	LITA RANGER	passenger_ship>passenger_landing_craft
5cac9963c81d023d283655f2	20/03/2019 09:27				Arrival	1	vesseltracker				9140839	32	563780000	SINDO 12	passenger_ship
5cac9963c81d023d283655f3	20/03/2019 09:27				Departure	1	vesseltracker				9847815	39	563054300	MAJESTIC FAITH	passenger_ship
5cac9963c81d023d283655f4	20/03/2019 09:26			Singapore	Departure	1	vesseltracker				9797125	38	563034500	QUEEN STAR 8	passenger_ship
5cac9963c81d023d283655f5	20/03/2019 09:26				Departure	1	vesseltracker					12	563066790	KENKI 36	
5cac9963c81d023d283655f6	20/03/2019 09:25				Departure	1	vesseltracker					30	564301000	PROFIT MAERZK	tug>pusher_tug
5cac9963c81d023d283655f7	20/03/2019 09:24				Arrival	1	vesseltracker				9382530	27	565438000	STAR DISCOVERY	tug
5cac9963c81d023d283655f8	20/03/2019 09:24			Port Klang	Arrival	1	vesseltracker				9234355	280	413058000	XIN LIAN YUN GANG	container_ship
5cac9963c81d023d283655f9	20/03/2019 09:23				Departure	1	vesseltracker					33	563030190	JASMINE	
5cac9963c81d023d283655fa	20/03/2019 09:23				Arrival	1	vesseltracker					9	563036630	GP02	
5cac9963c81d023d283655fb	20/03/2019 09:23				Departure	1	vesseltracker					10	563047040	FEI MA	
5cac9963c81d023d283655fc	20/03/2019 09:22				Arrival	1	vesseltracker					0	563027650	KENKI 6	
5cac9963c81d023d283655fd	20/03/2019 09:22				Departure	1	vesseltracker				9456484	26	563009850	NOBLE VALOUR	tug
5cac9963c81d023d283655fe	20/03/2019 09:22				Arrival	1	vesseltracker				18283	20	563017820	SC4422G	passenger_ship
5cac9963c81d023d283655ff	20/03/2019 09:22				Arrival	1	vesseltracker					13	563066780	KENKI 35	
5cac9963c81d023d28365600	20/03/2019 09:22				Arrival	1	vesseltracker					10	563040757	SC4310B	
5cac9963c81d023d28365601	20/03/2019 09:21				Departure	1	vesseltracker					10	563040539	KANLIAN 25	
5cac9963c81d023d28365602	20/03/2019 09:21				Arrival	1	vesseltracker					24	457312000	ORCHID 1	
5cac9963c81d023d28365603	20/03/2019 09:21				Arrival	1	vesseltracker				9383986	113	372343000	EASTERN OASIS	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d28365604	20/03/2019 09:21				Arrival	1	vesseltracker					30	563023540	E.T. OCEAN 21	tug
5cac9963c81d023d28365605	20/03/2019 09:20				Departure	1	vesseltracker					17	563030390	SUNRISE	
5cac9963c81d023d28365606	20/03/2019 09:20				Departure	1	vesseltracker					24	525200135	BINTANG FAJAR 1	
5cac9963c81d023d28365607	20/03/2019 09:20				Departure	1	vesseltracker					14	563068490	SEA FALCON 15	
5cac9963c81d023d28365608	20/03/2019 09:20			Singapore	Departure	1	vesseltracker					13	563013880	PILOT GP47	passenger_ship
5cac9963c81d023d28365609	20/03/2019 09:19				Departure	1	vesseltracker					10	563040617	COASTLINK 8	
5cac9963c81d023d2836560a	20/03/2019 09:19				Departure	1	vesseltracker					22	533130659	LUZERNE	
5cac9963c81d023d2836560b	20/03/2019 09:18				Arrival	1	vesseltracker					10	563041484	SC4538E	
5cac9963c81d023d2836560c	20/03/2019 09:17				Arrival	1	vesseltracker					9	563033970	BAY	
5cac9963c81d023d2836560d	20/03/2019 09:16				Departure	1	vesseltracker				9635066	92	566392000	DEBONAIR	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836560e	20/03/2019 09:16				Departure	1	vesseltracker					0	563021670	SC 4507 E	other
5cac9963c81d023d2836560f	20/03/2019 09:16				Arrival	1	vesseltracker					14	563066230	SEA FALCON 8	
5cac9963c81d023d28365610	20/03/2019 09:15				Arrival	1	vesseltracker					45	563030670	JASMINE	
5cac9963c81d023d28365611	20/03/2019 09:15				Arrival	1	vesseltracker					9	563036640	PILOT GP03	
5cac9963c81d023d28365612	20/03/2019 09:15				Arrival	1	vesseltracker					10	563040221	SC 4332C	
5cac9963c81d023d28365613	20/03/2019 09:14				Departure	1	vesseltracker					0	563066740	KSE SPEEDER	
5cac9963c81d023d28365614	20/03/2019 09:14				Arrival	1	vesseltracker					0	563021140	SEASWIFT PROVIDENCE	
5cac9963c81d023d28365615	20/03/2019 09:14				Departure	1	vesseltracker				8858946	33	563428000	MARINA PHEVOS	tug
5cac9963c81d023d28365616	20/03/2019 09:14				Arrival	1	vesseltracker				9764609	39	564346000	HORIZON 6	passenger_ship
5cac9963c81d023d28365617	20/03/2019 09:12				Arrival	1	vesseltracker					14	563021460	PIL0T GP57	other
5cac9963c81d023d28365618	20/03/2019 09:12			Singapore	Arrival	1	vesseltracker					15	563021430	GP54	service_ship>pilot_vessel
5cac9963c81d023d28365619	20/03/2019 09:11				Departure	1	vesseltracker					18	563068250	FEI HE SC4384F	
5cac9963c81d023d2836561a	20/03/2019 09:11				Arrival	1	vesseltracker					10	563040864	SC1865E	
5cac9963c81d023d2836561b	20/03/2019 09:11				Departure	1	vesseltracker					10	563040613	COASTLINK 2	
5cac9963c81d023d2836561c	20/03/2019 09:10				Departure	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d2836561d	20/03/2019 09:09			Singapore	Departure	1	vesseltracker					0	563036620	GP 01	
5cac9963c81d023d2836561e	20/03/2019 09:09				Arrival	1	vesseltracker				401312	21	563065640	DISCOVERY	
5cac9963c81d023d2836561f	20/03/2019 09:09				Arrival	1	vesseltracker				9043964	26	563917000	SINDO 1	passenger_ship
5cac9963c81d023d28365620	20/03/2019 09:08				Arrival	1	vesseltracker				9727340	32	566096000	RADIANT	tug
5cac9963c81d023d28365621	20/03/2019 09:08				Arrival	1	vesseltracker				9662708	90	566569000	PETRO ASIA	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d28365622	20/03/2019 09:07				Arrival	1	vesseltracker				9238155	200	563513000	WAN HAI 301	container_ship
5cac9963c81d023d28365623	20/03/2019 09:07				Arrival	1	vesseltracker					28	563016950	SEA HAWK	passenger_ship
5cac9963c81d023d28365624	20/03/2019 09:07				Arrival	1	vesseltracker				9727338	31	565951000	RELIANT	tug
5cac9963c81d023d28365625	20/03/2019 09:06				Arrival	1	vesseltracker					10	563041513	SUN 68	
5cac9963c81d023d28365626	20/03/2019 09:05				Arrival	1	vesseltracker				9825049	115	563056400	PEARL MERCURE	other_tanker>bunkering_tanker
5cac9963c81d023d28365627	20/03/2019 09:05				Departure	1	vesseltracker					0	563040039	KENKI 21	
5cac9963c81d023d28365628	20/03/2019 09:05				Departure	1	vesseltracker					13	563066780	KENKI 35	
5cac9963c81d023d28365629	20/03/2019 09:04				Arrival	1	vesseltracker					10	563041189	JULIA ANN	
5cac9963c81d023d2836562a	20/03/2019 09:03				Arrival	1	vesseltracker					19	563022470	GC 6	other
5cac9963c81d023d2836562b	20/03/2019 09:02				Departure	1	vesseltracker					15	563004794	CKL XIII	
5cac9963c81d023d2836562c	20/03/2019 09:02				Arrival	1	vesseltracker					18	563022460	GC 3	other
5cac9963c81d023d2836562d	20/03/2019 09:02				Departure	1	vesseltracker					10	563040757	SC4310B	
5cac9963c81d023d2836562e	20/03/2019 09:01				Departure	1	vesseltracker					10	563040219	SC 0619 C	
5cac9963c81d023d2836562f	20/03/2019 09:00				Arrival	1	vesseltracker				9771614	33	563004100	MAJESTIC 9	passenger_ship
5cac9963c81d023d28365630	20/03/2019 09:00				Arrival	1	vesseltracker				9654919	92	566686000	DEMURE	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d28365631	20/03/2019 09:00				Arrival	1	vesseltracker					20	312959000	NAUTICAL COMPASS	
5cac9963c81d023d28365632	20/03/2019 08:59				Arrival	1	vesseltracker					10	563040838	ST21J	
